<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.04.29	04:36:00	1.07134	1.07141	1.07121	1.07128	672	0	6
2024.04.29	04:37:00	1.07128	1.07142	1.07121	1.07134	226	0	6
2024.04.29	04:38:00	1.07134	1.07138	1.07124	1.07126	274	0	6
2024.04.29	04:39:00	1.07125	1.07142	1.07125	1.07142	219	0	6
2024.04.29	04:40:00	1.07142	1.07143	1.07124	1.07133	225	0	7
2024.04.29	04:41:00	1.07133	1.07140	1.07129	1.07138	178	0	7
2024.04.29	04:42:00	1.07138	1.07139	1.07124	1.07125	136	0	7
2024.04.29	04:43:00	1.07125	1.07126	1.07114	1.07124	127	0	7
2024.04.29	04:44:00	1.07124	1.07140	1.07120	1.07139	165	0	7
2024.04.29	04:45:00	1.07139	1.07139	1.07124	1.07137	112	0	7
2024.04.29	04:46:00	1.07136	1.07137	1.07120	1.07123	131	0	6
2024.04.29	04:47:00	1.07123	1.07123	1.07113	1.07121	139	0	6
2024.04.29	04:48:00	1.07120	1.07127	1.07120	1.07124	181	0	6
2024.04.29	04:49:00	1.07123	1.07123	1.07113	1.07117	110	0	6
2024.04.29	04:50:00	1.07117	1.07121	1.07108	1.07110	103	0	6
2024.04.29	04:51:00	1.07109	1.07116	1.07100	1.07116	96	0	6
2024.04.29	04:52:00	1.07115	1.07123	1.07115	1.07120	90	0	6
2024.04.29	04:53:00	1.07120	1.07127	1.07114	1.07125	95	0	6
2024.04.29	04:54:00	1.07125	1.07134	1.07124	1.07125	102	0	6
2024.04.29	04:55:00	1.07125	1.07133	1.07122	1.07133	83	0	6
2024.04.29	04:56:00	1.07133	1.07144	1.07133	1.07143	143	0	7
2024.04.29	04:57:00	1.07143	1.07151	1.07137	1.07151	96	0	7
2024.04.29	04:58:00	1.07151	1.07158	1.07149	1.07152	127	0	7
2024.04.29	04:59:00	1.07152	1.07153	1.07144	1.07145	95	0	6
2024.04.29	05:00:00	1.07145	1.07148	1.07138	1.07139	81	0	7
2024.04.29	05:01:00	1.07139	1.07139	1.07134	1.07135	63	0	7
2024.04.29	05:02:00	1.07136	1.07142	1.07134	1.07137	53	0	7
2024.04.29	05:03:00	1.07137	1.07146	1.07137	1.07145	47	0	6
2024.04.29	05:04:00	1.07145	1.07148	1.07131	1.07133	64	0	7
2024.04.29	05:05:00	1.07133	1.07139	1.07129	1.07136	88	0	6
2024.04.29	05:06:00	1.07136	1.07145	1.07135	1.07145	68	0	6
2024.04.29	05:07:00	1.07144	1.07144	1.07135	1.07136	48	0	7
2024.04.29	05:08:00	1.07136	1.07142	1.07134	1.07142	55	0	7
2024.04.29	05:09:00	1.07143	1.07146	1.07141	1.07145	78	0	7
2024.04.29	05:10:00	1.07145	1.07147	1.07144	1.07145	58	0	8
2024.04.29	05:11:00	1.07146	1.07156	1.07141	1.07154	85	0	8
2024.04.29	05:12:00	1.07154	1.07158	1.07146	1.07147	75	0	6
2024.04.29	05:13:00	1.07148	1.07148	1.07141	1.07142	40	0	8
2024.04.29	05:14:00	1.07142	1.07154	1.07139	1.07153	84	0	7
2024.04.29	05:15:00	1.07154	1.07157	1.07147	1.07147	58	0	7
2024.04.29	05:16:00	1.07146	1.07146	1.07141	1.07145	54	0	6
2024.04.29	05:17:00	1.07145	1.07158	1.07142	1.07155	115	0	7
2024.04.29	05:18:00	1.07156	1.07160	1.07154	1.07159	67	0	8
2024.04.29	05:19:00	1.07160	1.07160	1.07156	1.07160	37	0	6
2024.04.29	05:20:00	1.07159	1.07171	1.07158	1.07167	59	0	6
2024.04.29	05:21:00	1.07167	1.07171	1.07163	1.07165	80	0	7
2024.04.29	05:22:00	1.07166	1.07170	1.07156	1.07161	112	0	8
2024.04.29	05:23:00	1.07161	1.07163	1.07157	1.07160	96	0	7
2024.04.29	05:24:00	1.07161	1.07163	1.07157	1.07160	60	0	7
2024.04.29	05:25:00	1.07160	1.07161	1.07157	1.07160	74	0	7
2024.04.29	05:26:00	1.07160	1.07161	1.07155	1.07160	70	0	7
2024.04.29	05:27:00	1.07160	1.07162	1.07156	1.07156	50	0	8
2024.04.29	05:28:00	1.07156	1.07157	1.07154	1.07156	60	0	7
2024.04.29	05:29:00	1.07157	1.07167	1.07156	1.07165	51	0	7
2024.04.29	05:30:00	1.07164	1.07170	1.07164	1.07170	57	0	6
2024.04.29	05:31:00	1.07170	1.07175	1.07165	1.07175	42	0	6
2024.04.29	05:32:00	1.07173	1.07175	1.07167	1.07170	59	0	6
2024.04.29	05:33:00	1.07170	1.07175	1.07160	1.07160	52	0	7
2024.04.29	05:34:00	1.07160	1.07165	1.07159	1.07160	55	0	6
2024.04.29	05:35:00	1.07160	1.07172	1.07160	1.07172	57	0	7
2024.04.29	05:36:00	1.07172	1.07176	1.07167	1.07170	65	0	6
2024.04.29	05:37:00	1.07170	1.07177	1.07166	1.07169	37	0	6
2024.04.29	05:38:00	1.07169	1.07172	1.07164	1.07167	49	0	6
2024.04.29	05:39:00	1.07167	1.07175	1.07166	1.07172	31	0	7
2024.04.29	05:40:00	1.07172	1.07186	1.07169	1.07182	79	0	6
2024.04.29	05:41:00	1.07182	1.07186	1.07176	1.07178	62	0	7
2024.04.29	05:42:00	1.07178	1.07187	1.07172	1.07186	63	0	7
2024.04.29	05:43:00	1.07187	1.07189	1.07182	1.07188	77	0	7
2024.04.29	05:44:00	1.07188	1.07189	1.07186	1.07189	58	0	8
2024.04.29	05:45:00	1.07189	1.07198	1.07189	1.07193	100	0	8
2024.04.29	05:46:00	1.07194	1.07199	1.07193	1.07198	67	0	7
2024.04.29	05:47:00	1.07198	1.07200	1.07185	1.07191	103	0	7
2024.04.29	05:48:00	1.07190	1.07190	1.07184	1.07186	79	0	8
2024.04.29	05:49:00	1.07186	1.07186	1.07183	1.07185	28	0	7
2024.04.29	05:50:00	1.07185	1.07186	1.07183	1.07185	32	0	7
2024.04.29	05:51:00	1.07185	1.07186	1.07184	1.07185	18	0	7
2024.04.29	05:52:00	1.07184	1.07186	1.07184	1.07185	49	0	6
2024.04.29	05:53:00	1.07185	1.07189	1.07185	1.07185	21	0	6
2024.04.29	05:54:00	1.07185	1.07186	1.07184	1.07185	20	0	6
2024.04.29	05:55:00	1.07186	1.07189	1.07180	1.07181	30	0	7
2024.04.29	05:56:00	1.07180	1.07181	1.07178	1.07180	23	0	7
2024.04.29	05:57:00	1.07181	1.07181	1.07179	1.07179	49	0	8
2024.04.29	05:58:00	1.07178	1.07180	1.07174	1.07175	43	0	8
2024.04.29	05:59:00	1.07175	1.07179	1.07175	1.07176	55	0	7
2024.04.29	06:00:00	1.07176	1.07177	1.07169	1.07170	70	0	6
2024.04.29	06:01:00	1.07170	1.07174	1.07169	1.07170	75	0	7
2024.04.29	06:02:00	1.07170	1.07175	1.07167	1.07167	26	0	7
2024.04.29	06:03:00	1.07167	1.07169	1.07166	1.07167	28	0	6
2024.04.29	06:04:00	1.07167	1.07179	1.07166	1.07177	39	0	7
2024.04.29	06:05:00	1.07177	1.07184	1.07176	1.07182	42	0	7
2024.04.29	06:06:00	1.07182	1.07182	1.07179	1.07180	51	0	7
2024.04.29	06:07:00	1.07180	1.07181	1.07175	1.07175	31	0	8
2024.04.29	06:08:00	1.07175	1.07177	1.07174	1.07176	28	0	7
2024.04.29	06:09:00	1.07176	1.07179	1.07174	1.07175	27	0	7
2024.04.29	06:10:00	1.07174	1.07180	1.07173	1.07180	23	0	7
2024.04.29	06:11:00	1.07180	1.07180	1.07175	1.07176	29	0	7
2024.04.29	06:12:00	1.07177	1.07180	1.07175	1.07180	21	0	7
2024.04.29	06:13:00	1.07179	1.07179	1.07177	1.07178	37	0	7
2024.04.29	06:14:00	1.07177	1.07177	1.07163	1.07165	69	0	7
2024.04.29	06:15:00	1.07165	1.07167	1.07155	1.07158	46	0	7
2024.04.29	06:16:00	1.07158	1.07160	1.07156	1.07156	30	0	7
2024.04.29	06:17:00	1.07157	1.07158	1.07156	1.07157	36	0	6
2024.04.29	06:18:00	1.07158	1.07164	1.07158	1.07161	29	0	7
2024.04.29	06:19:00	1.07161	1.07163	1.07160	1.07162	39	0	7
2024.04.29	06:20:00	1.07162	1.07164	1.07161	1.07164	21	0	6
2024.04.29	06:21:00	1.07164	1.07168	1.07164	1.07166	27	0	6
2024.04.29	06:22:00	1.07166	1.07168	1.07162	1.07162	24	0	7
2024.04.29	06:23:00	1.07162	1.07162	1.07157	1.07157	22	0	7
2024.04.29	06:24:00	1.07158	1.07161	1.07157	1.07160	27	0	6
2024.04.29	06:25:00	1.07160	1.07160	1.07157	1.07157	32	0	7
2024.04.29	06:26:00	1.07157	1.07157	1.07154	1.07156	27	0	6
2024.04.29	06:27:00	1.07156	1.07162	1.07155	1.07160	28	0	7
2024.04.29	06:28:00	1.07160	1.07161	1.07156	1.07158	25	0	7
2024.04.29	06:29:00	1.07158	1.07164	1.07158	1.07162	32	0	6
2024.04.29	06:30:00	1.07162	1.07172	1.07162	1.07171	31	0	6
2024.04.29	06:31:00	1.07171	1.07171	1.07166	1.07170	41	0	6
2024.04.29	06:32:00	1.07169	1.07175	1.07169	1.07175	22	0	6
2024.04.29	06:33:00	1.07175	1.07177	1.07173	1.07175	45	0	6
2024.04.29	06:34:00	1.07175	1.07179	1.07174	1.07174	60	0	6
2024.04.29	06:35:00	1.07174	1.07179	1.07174	1.07178	44	0	6
2024.04.29	06:36:00	1.07178	1.07178	1.07174	1.07175	11	0	7
2024.04.29	06:37:00	1.07176	1.07176	1.07174	1.07174	53	0	8
2024.04.29	06:38:00	1.07175	1.07176	1.07171	1.07172	45	0	7
2024.04.29	06:39:00	1.07173	1.07173	1.07171	1.07171	11	0	8
2024.04.29	06:40:00	1.07171	1.07174	1.07163	1.07163	19	0	8
2024.04.29	06:41:00	1.07164	1.07165	1.07163	1.07164	22	0	7
2024.04.29	06:42:00	1.07164	1.07167	1.07161	1.07163	24	0	8
2024.04.29	06:43:00	1.07163	1.07163	1.07161	1.07162	10	0	7
2024.04.29	06:44:00	1.07162	1.07165	1.07161	1.07165	21	0	7
2024.04.29	06:45:00	1.07164	1.07168	1.07164	1.07164	21	0	6
2024.04.29	06:46:00	1.07164	1.07165	1.07163	1.07164	8	0	8
2024.04.29	06:47:00	1.07163	1.07163	1.07161	1.07162	8	0	8
2024.04.29	06:48:00	1.07160	1.07161	1.07153	1.07154	19	0	8
2024.04.29	06:49:00	1.07154	1.07159	1.07154	1.07158	25	0	7
2024.04.29	06:50:00	1.07158	1.07158	1.07157	1.07158	21	0	8
2024.04.29	06:51:00	1.07158	1.07159	1.07157	1.07158	27	0	6
2024.04.29	06:52:00	1.07159	1.07159	1.07157	1.07157	11	0	6
2024.04.29	06:53:00	1.07158	1.07159	1.07153	1.07153	20	0	7
2024.04.29	06:54:00	1.07153	1.07154	1.07152	1.07153	12	0	6
2024.04.29	06:55:00	1.07153	1.07156	1.07153	1.07154	20	0	6
2024.04.29	06:56:00	1.07154	1.07154	1.07153	1.07153	7	0	6
2024.04.29	06:57:00	1.07153	1.07153	1.07148	1.07149	18	0	8
2024.04.29	06:58:00	1.07149	1.07155	1.07148	1.07154	54	0	7
2024.04.29	06:59:00	1.07154	1.07163	1.07154	1.07163	48	0	6
2024.04.29	07:00:00	1.07164	1.07164	1.07156	1.07159	43	0	7
2024.04.29	07:01:00	1.07159	1.07165	1.07158	1.07164	28	0	7
2024.04.29	07:02:00	1.07164	1.07165	1.07161	1.07161	44	0	8
2024.04.29	07:03:00	1.07162	1.07162	1.07159	1.07159	46	0	7
2024.04.29	07:04:00	1.07159	1.07163	1.07159	1.07161	63	0	7
2024.04.29	07:05:00	1.07161	1.07164	1.07145	1.07149	222	0	6
2024.04.29	07:06:00	1.07150	1.07177	1.07150	1.07169	735	0	6
2024.04.29	07:07:00	1.07169	1.07179	1.07165	1.07175	702	0	6
2024.04.29	07:08:00	1.07175	1.07191	1.07175	1.07181	419	0	6
2024.04.29	07:09:00	1.07183	1.07200	1.07182	1.07200	374	0	6
2024.04.29	07:10:00	1.07199	1.07218	1.07197	1.07210	346	0	7
2024.04.29	07:11:00	1.07209	1.07236	1.07208	1.07232	343	0	6
2024.04.29	07:12:00	1.07232	1.07237	1.07223	1.07234	210	0	6
2024.04.29	07:13:00	1.07235	1.07239	1.07229	1.07234	221	0	7
2024.04.29	07:14:00	1.07234	1.07253	1.07233	1.07249	237	0	6
2024.04.29	07:15:00	1.07249	1.07260	1.07239	1.07259	257	0	6
2024.04.29	07:16:00	1.07259	1.07277	1.07255	1.07266	501	0	6
2024.04.29	07:17:00	1.07266	1.07281	1.07264	1.07277	345	0	6
2024.04.29	07:18:00	1.07277	1.07281	1.07267	1.07272	308	0	6
2024.04.29	07:19:00	1.07273	1.07283	1.07264	1.07272	478	0	6
2024.04.29	07:20:00	1.07274	1.07282	1.07271	1.07279	312	0	6
2024.04.29	07:21:00	1.07279	1.07287	1.07276	1.07286	263	0	6
2024.04.29	07:22:00	1.07286	1.07289	1.07277	1.07279	281	0	6
2024.04.29	07:23:00	1.07280	1.07287	1.07264	1.07276	241	0	6
2024.04.29	07:24:00	1.07276	1.07280	1.07262	1.07268	207	0	6
2024.04.29	07:25:00	1.07268	1.07283	1.07268	1.07273	235	0	6
2024.04.29	07:26:00	1.07273	1.07281	1.07269	1.07276	229	0	6
2024.04.29	07:27:00	1.07275	1.07275	1.07264	1.07273	250	0	6
2024.04.29	07:28:00	1.07273	1.07274	1.07260	1.07269	178	0	6
2024.04.29	07:29:00	1.07268	1.07271	1.07263	1.07270	275	0	6
2024.04.29	07:30:00	1.07270	1.07278	1.07261	1.07264	249	0	6
2024.04.29	07:31:00	1.07264	1.07284	1.07262	1.07284	354	0	6
2024.04.29	07:32:00	1.07283	1.07286	1.07275	1.07285	392	0	6
2024.04.29	07:33:00	1.07285	1.07290	1.07278	1.07289	295	0	6
2024.04.29	07:34:00	1.07289	1.07293	1.07285	1.07289	315	0	6
2024.04.29	07:35:00	1.07289	1.07297	1.07289	1.07297	238	0	6
2024.04.29	07:36:00	1.07297	1.07300	1.07284	1.07298	305	0	6
2024.04.29	07:37:00	1.07298	1.07300	1.07287	1.07293	179	0	6
2024.04.29	07:38:00	1.07293	1.07297	1.07283	1.07290	202	0	6
2024.04.29	07:39:00	1.07290	1.07293	1.07278	1.07291	279	0	6
2024.04.29	07:40:00	1.07291	1.07300	1.07291	1.07299	251	0	6
2024.04.29	07:41:00	1.07300	1.07300	1.07289	1.07297	179	0	6
2024.04.29	07:42:00	1.07297	1.07299	1.07290	1.07291	272	0	6
2024.04.29	07:43:00	1.07291	1.07296	1.07285	1.07286	185	0	6
2024.04.29	07:44:00	1.07287	1.07298	1.07286	1.07291	230	0	6
2024.04.29	07:45:00	1.07291	1.07300	1.07289	1.07297	212	0	6
2024.04.29	07:46:00	1.07297	1.07306	1.07294	1.07300	205	0	6
2024.04.29	07:47:00	1.07300	1.07310	1.07299	1.07309	323	0	6
2024.04.29	07:48:00	1.07309	1.07317	1.07308	1.07316	288	0	6
2024.04.29	07:49:00	1.07316	1.07319	1.07309	1.07316	263	0	6
2024.04.29	07:50:00	1.07316	1.07319	1.07305	1.07307	333	0	6
2024.04.29	07:51:00	1.07307	1.07319	1.07305	1.07311	258	0	6
2024.04.29	07:52:00	1.07311	1.07319	1.07305	1.07317	252	0	6
2024.04.29	07:53:00	1.07317	1.07328	1.07314	1.07324	277	0	6
2024.04.29	07:54:00	1.07324	1.07331	1.07319	1.07324	274	0	6
2024.04.29	07:55:00	1.07323	1.07328	1.07322	1.07326	147	0	6
2024.04.29	07:56:00	1.07326	1.07336	1.07326	1.07335	117	0	6
2024.04.29	07:57:00	1.07335	1.07335	1.07304	1.07304	138	0	6
2024.04.29	07:58:00	1.07303	1.07311	1.07300	1.07302	215	0	6
2024.04.29	07:59:00	1.07303	1.07304	1.07289	1.07289	142	0	6
2024.04.29	08:00:00	1.07289	1.07291	1.07281	1.07288	145	0	6
2024.04.29	08:01:00	1.07288	1.07295	1.07286	1.07295	151	0	6
2024.04.29	08:02:00	1.07295	1.07298	1.07283	1.07289	441	0	6
2024.04.29	08:03:00	1.07289	1.07309	1.07287	1.07304	453	0	6
2024.04.29	08:04:00	1.07304	1.07316	1.07294	1.07298	478	0	6
2024.04.29	08:05:00	1.07297	1.07316	1.07295	1.07312	349	0	6
2024.04.29	08:06:00	1.07312	1.07315	1.07300	1.07300	253	0	6
2024.04.29	08:07:00	1.07300	1.07307	1.07298	1.07303	234	0	6
2024.04.29	08:08:00	1.07305	1.07307	1.07294	1.07294	292	0	6
2024.04.29	08:09:00	1.07294	1.07306	1.07290	1.07303	324	0	6
2024.04.29	08:10:00	1.07302	1.07325	1.07301	1.07324	252	0	6
2024.04.29	08:11:00	1.07325	1.07335	1.07323	1.07333	223	0	7
2024.04.29	08:12:00	1.07333	1.07339	1.07320	1.07320	167	0	6
2024.04.29	08:13:00	1.07320	1.07324	1.07306	1.07307	112	0	6
2024.04.29	08:14:00	1.07307	1.07311	1.07302	1.07305	125	0	6
2024.04.29	08:15:00	1.07306	1.07306	1.07294	1.07297	134	0	6
2024.04.29	08:16:00	1.07298	1.07306	1.07295	1.07304	162	0	6
2024.04.29	08:17:00	1.07304	1.07305	1.07298	1.07299	162	0	7
2024.04.29	08:18:00	1.07299	1.07306	1.07297	1.07302	117	0	6
2024.04.29	08:19:00	1.07302	1.07308	1.07301	1.07306	119	0	7
2024.04.29	08:20:00	1.07307	1.07307	1.07300	1.07300	100	0	7
2024.04.29	08:21:00	1.07300	1.07303	1.07293	1.07298	171	0	6
2024.04.29	08:22:00	1.07297	1.07300	1.07282	1.07288	142	0	7
2024.04.29	08:23:00	1.07287	1.07288	1.07277	1.07283	136	0	7
2024.04.29	08:24:00	1.07283	1.07286	1.07272	1.07282	85	0	7
2024.04.29	08:25:00	1.07282	1.07293	1.07282	1.07286	132	0	6
2024.04.29	08:26:00	1.07287	1.07294	1.07283	1.07290	122	0	7
2024.04.29	08:27:00	1.07290	1.07297	1.07284	1.07292	166	0	7
2024.04.29	08:28:00	1.07291	1.07293	1.07283	1.07287	125	0	7
2024.04.29	08:29:00	1.07287	1.07295	1.07286	1.07292	111	0	6
2024.04.29	08:30:00	1.07292	1.07293	1.07284	1.07286	100	0	6
2024.04.29	08:31:00	1.07286	1.07290	1.07281	1.07281	94	0	6
2024.04.29	08:32:00	1.07282	1.07290	1.07276	1.07283	445	0	6
2024.04.29	08:33:00	1.07284	1.07289	1.07277	1.07277	204	0	6
2024.04.29	08:34:00	1.07277	1.07278	1.07268	1.07268	161	0	7
2024.04.29	08:35:00	1.07269	1.07270	1.07264	1.07266	134	0	7
2024.04.29	08:36:00	1.07266	1.07271	1.07262	1.07270	120	0	6
2024.04.29	08:37:00	1.07269	1.07272	1.07264	1.07265	140	0	7
2024.04.29	08:38:00	1.07265	1.07269	1.07261	1.07265	110	0	6
2024.04.29	08:39:00	1.07265	1.07269	1.07258	1.07268	124	0	7
2024.04.29	08:40:00	1.07268	1.07268	1.07257	1.07267	108	0	7
2024.04.29	08:41:00	1.07267	1.07268	1.07263	1.07264	66	0	7
2024.04.29	08:42:00	1.07264	1.07264	1.07256	1.07257	108	0	7
2024.04.29	08:43:00	1.07257	1.07263	1.07256	1.07262	77	0	7
2024.04.29	08:44:00	1.07262	1.07268	1.07261	1.07267	87	0	7
2024.04.29	08:45:00	1.07266	1.07269	1.07260	1.07261	132	0	7
2024.04.29	08:46:00	1.07262	1.07268	1.07259	1.07266	182	0	7
2024.04.29	08:47:00	1.07267	1.07267	1.07260	1.07261	105	0	7
2024.04.29	08:48:00	1.07262	1.07267	1.07259	1.07263	119	0	7
2024.04.29	08:49:00	1.07262	1.07267	1.07258	1.07261	139	0	6
2024.04.29	08:50:00	1.07261	1.07263	1.07256	1.07261	94	0	6
2024.04.29	08:51:00	1.07261	1.07261	1.07241	1.07243	117	0	6
2024.04.29	08:52:00	1.07243	1.07247	1.07240	1.07247	96	0	7
2024.04.29	08:53:00	1.07247	1.07252	1.07243	1.07248	137	0	7
2024.04.29	08:54:00	1.07248	1.07260	1.07246	1.07258	110	0	7
2024.04.29	08:55:00	1.07257	1.07258	1.07252	1.07253	135	0	7
2024.04.29	08:56:00	1.07254	1.07257	1.07254	1.07256	29	0	6
2024.04.29	08:57:00	1.07256	1.07257	1.07253	1.07254	76	0	7
2024.04.29	08:58:00	1.07254	1.07257	1.07253	1.07256	65	0	7
2024.04.29	08:59:00	1.07257	1.07261	1.07254	1.07256	76	0	7
2024.04.29	09:00:00	1.07256	1.07256	1.07236	1.07246	209	0	7
2024.04.29	09:01:00	1.07246	1.07256	1.07244	1.07248	151	0	7
2024.04.29	09:02:00	1.07249	1.07261	1.07245	1.07255	180	0	7
2024.04.29	09:03:00	1.07255	1.07260	1.07252	1.07257	171	0	8
2024.04.29	09:04:00	1.07256	1.07266	1.07253	1.07266	164	0	6
2024.04.29	09:05:00	1.07265	1.07277	1.07265	1.07270	238	0	6
2024.04.29	09:06:00	1.07268	1.07268	1.07247	1.07250	212	0	6
2024.04.29	09:07:00	1.07250	1.07256	1.07246	1.07249	107	0	7
2024.04.29	09:08:00	1.07249	1.07256	1.07243	1.07246	109	0	7
2024.04.29	09:09:00	1.07246	1.07260	1.07244	1.07253	164	0	8
2024.04.29	09:10:00	1.07253	1.07257	1.07245	1.07257	159	0	7
2024.04.29	09:11:00	1.07257	1.07272	1.07251	1.07272	167	0	6
2024.04.29	09:12:00	1.07272	1.07275	1.07268	1.07272	121	0	6
2024.04.29	09:13:00	1.07271	1.07290	1.07271	1.07285	108	0	6
2024.04.29	09:14:00	1.07286	1.07286	1.07274	1.07275	171	0	6
2024.04.29	09:15:00	1.07275	1.07277	1.07269	1.07272	132	0	6
2024.04.29	09:16:00	1.07273	1.07273	1.07251	1.07254	100	0	7
2024.04.29	09:17:00	1.07254	1.07265	1.07251	1.07262	106	0	7
2024.04.29	09:18:00	1.07263	1.07273	1.07261	1.07266	96	0	6
2024.04.29	09:19:00	1.07265	1.07267	1.07261	1.07262	102	0	7
2024.04.29	09:20:00	1.07261	1.07267	1.07256	1.07259	88	0	7
2024.04.29	09:21:00	1.07258	1.07260	1.07255	1.07256	79	0	7
2024.04.29	09:22:00	1.07256	1.07259	1.07237	1.07241	122	0	7
2024.04.29	09:23:00	1.07241	1.07244	1.07240	1.07241	48	0	7
2024.04.29	09:24:00	1.07241	1.07242	1.07232	1.07237	84	0	7
2024.04.29	09:25:00	1.07237	1.07243	1.07234	1.07237	88	0	6
2024.04.29	09:26:00	1.07237	1.07237	1.07232	1.07237	98	0	7
2024.04.29	09:27:00	1.07237	1.07238	1.07226	1.07228	133	0	6
2024.04.29	09:28:00	1.07227	1.07237	1.07222	1.07234	182	0	7
2024.04.29	09:29:00	1.07234	1.07237	1.07221	1.07222	131	0	6
2024.04.29	09:30:00	1.07222	1.07222	1.07207	1.07208	130	0	6
2024.04.29	09:31:00	1.07208	1.07224	1.07206	1.07220	126	0	6
2024.04.29	09:32:00	1.07218	1.07223	1.07206	1.07208	90	0	7
2024.04.29	09:33:00	1.07207	1.07209	1.07197	1.07197	131	0	7
2024.04.29	09:34:00	1.07197	1.07201	1.07186	1.07194	272	0	6
2024.04.29	09:35:00	1.07194	1.07207	1.07191	1.07203	176	0	6
2024.04.29	09:36:00	1.07203	1.07206	1.07190	1.07193	178	0	6
2024.04.29	09:37:00	1.07193	1.07213	1.07193	1.07209	130	0	6
2024.04.29	09:38:00	1.07209	1.07209	1.07189	1.07193	126	0	6
2024.04.29	09:39:00	1.07193	1.07198	1.07184	1.07194	107	0	7
2024.04.29	09:40:00	1.07194	1.07205	1.07194	1.07204	85	0	6
2024.04.29	09:41:00	1.07204	1.07214	1.07204	1.07204	82	0	6
2024.04.29	09:42:00	1.07205	1.07205	1.07196	1.07196	88	0	6
2024.04.29	09:43:00	1.07196	1.07197	1.07172	1.07178	61	0	6
2024.04.29	09:44:00	1.07177	1.07177	1.07163	1.07163	87	0	7
2024.04.29	09:45:00	1.07165	1.07177	1.07162	1.07169	153	0	6
2024.04.29	09:46:00	1.07169	1.07180	1.07165	1.07167	107	0	7
2024.04.29	09:47:00	1.07167	1.07171	1.07163	1.07168	81	0	7
2024.04.29	09:48:00	1.07168	1.07168	1.07161	1.07163	47	0	8
2024.04.29	09:49:00	1.07163	1.07164	1.07159	1.07163	70	0	6
2024.04.29	09:50:00	1.07163	1.07169	1.07161	1.07166	89	0	8
2024.04.29	09:51:00	1.07167	1.07171	1.07162	1.07162	69	0	7
2024.04.29	09:52:00	1.07163	1.07164	1.07152	1.07158	90	0	7
2024.04.29	09:53:00	1.07158	1.07168	1.07157	1.07166	42	0	7
2024.04.29	09:54:00	1.07166	1.07169	1.07151	1.07152	79	0	6
2024.04.29	09:55:00	1.07152	1.07162	1.07149	1.07158	97	0	6
2024.04.29	09:56:00	1.07159	1.07162	1.07152	1.07153	67	0	7
2024.04.29	09:57:00	1.07154	1.07167	1.07148	1.07165	64	0	6
2024.04.29	09:58:00	1.07165	1.07168	1.07161	1.07163	64	0	6
2024.04.29	09:59:00	1.07163	1.07164	1.07152	1.07155	93	0	6
2024.04.29	10:00:00	1.07154	1.07154	1.07082	1.07119	413	0	6
2024.04.29	10:01:00	1.07120	1.07136	1.07113	1.07124	201	0	6
2024.04.29	10:02:00	1.07124	1.07139	1.07118	1.07135	182	0	6
2024.04.29	10:03:00	1.07137	1.07151	1.07124	1.07125	181	0	7
2024.04.29	10:04:00	1.07121	1.07121	1.07102	1.07115	176	0	6
2024.04.29	10:05:00	1.07114	1.07140	1.07113	1.07130	139	0	6
2024.04.29	10:06:00	1.07129	1.07130	1.07098	1.07109	158	0	6
2024.04.29	10:07:00	1.07109	1.07136	1.07107	1.07134	230	0	6
2024.04.29	10:08:00	1.07134	1.07163	1.07120	1.07156	562	0	6
2024.04.29	10:09:00	1.07156	1.07162	1.07130	1.07141	690	0	6
2024.04.29	10:10:00	1.07142	1.07160	1.07141	1.07155	585	0	6
2024.04.29	10:11:00	1.07155	1.07172	1.07140	1.07158	562	0	6
2024.04.29	10:12:00	1.07157	1.07206	1.07151	1.07203	819	0	6
2024.04.29	10:13:00	1.07203	1.07214	1.07186	1.07213	650	0	6
2024.04.29	10:14:00	1.07212	1.07218	1.07190	1.07216	570	0	6
2024.04.29	10:15:00	1.07216	1.07223	1.07205	1.07217	399	0	7
2024.04.29	10:16:00	1.07216	1.07216	1.07183	1.07190	472	0	6
2024.04.29	10:17:00	1.07190	1.07227	1.07189	1.07217	426	0	6
2024.04.29	10:18:00	1.07218	1.07218	1.07185	1.07201	414	0	7
2024.04.29	10:19:00	1.07200	1.07207	1.07188	1.07197	466	0	6
2024.04.29	10:20:00	1.07197	1.07230	1.07195	1.07229	619	0	6
2024.04.29	10:21:00	1.07229	1.07230	1.07203	1.07204	382	0	6
2024.04.29	10:22:00	1.07205	1.07217	1.07195	1.07205	485	0	6
2024.04.29	10:23:00	1.07206	1.07214	1.07194	1.07201	326	0	6
2024.04.29	10:24:00	1.07201	1.07230	1.07200	1.07223	492	0	6
2024.04.29	10:25:00	1.07225	1.07247	1.07198	1.07207	515	0	6
2024.04.29	10:26:00	1.07206	1.07212	1.07173	1.07174	395	0	6
2024.04.29	10:27:00	1.07174	1.07188	1.07168	1.07177	242	0	6
2024.04.29	10:28:00	1.07176	1.07192	1.07172	1.07173	273	0	6
2024.04.29	10:29:00	1.07173	1.07180	1.07162	1.07164	194	0	6
2024.04.29	10:30:00	1.07164	1.07185	1.07155	1.07179	311	0	6
2024.04.29	10:31:00	1.07180	1.07184	1.07169	1.07175	239	0	6
2024.04.29	10:32:00	1.07175	1.07189	1.07174	1.07180	215	0	6
